Date,Close,High,Low,Open,Volume,Return,SMA_10,SMA_50,RSI,Volatility,Target
2015-04-01,2059.68994140625,2067.6298828125,2048.3798828125,2067.6298828125,3543270000,-0.003965371271123064,2078.5329833984374,2072.6665966796877,48.510375261574644,0.008001923502374412,1
2015-04-02,2066.9599609375,2072.169921875,2057.320068359375,2060.030029296875,3095960000,0.0035296669586522,2076.3019775390626,2073.363395996094,53.309909347266945,0.008093817448609552,1
2015-04-06,2080.6201171875,2086.989990234375,2056.52001953125,2064.8701171875,3302970000,0.0066088151237357895,2073.5539794921874,2073.712800292969,49.85060487742431,0.007792023466559545,0
2015-04-07,2076.330078125,2089.81005859375,2076.10009765625,2080.7900390625,3065510000,-0.0020619040578628844,2070.7449951171875,2074.2030004882813,50.54496319535214,0.007794746608107321,1
2015-04-08,2081.89990234375,2086.68994140625,2073.300048828125,2076.93994140625,3265330000,0.002682533127767339,2069.7849853515627,2074.699196777344,44.775572085364935,0.007686599905538718,1
2015-04-09,2091.179931640625,2093.31005859375,2074.2900390625,2081.2900390625,3172360000,0.004457481018385057,2072.7979736328125,2075.931794433594,50.57015542802835,0.005962661241543641,1
2015-04-10,2102.06005859375,2102.610107421875,2091.510009765625,2091.510009765625,3156200000,0.005202865037342352,2077.3889892578127,2077.929794921875,48.107051805875635,0.005900944704953279,0
2015-04-13,2092.429931640625,2107.64990234375,2092.330078125,2102.030029296875,2908420000,-0.00458128059365126,2080.52998046875,2079.3533935546875,46.37743804298598,0.006279454504296376,1
2015-04-14,2095.840087890625,2098.6201171875,2083.239990234375,2092.280029296875,3301270000,0.0016297588743277025,2081.489990234375,2081.3703955078126,51.39122581574182,0.0050446897012154795,1
2015-04-15,2106.6298828125,2111.909912109375,2097.820068359375,2097.820068359375,4013760000,0.005148195696902835,2085.3639892578126,2083.085993652344,66.71788727526062,0.004022279753090731,0
2015-04-16,2104.989990234375,2111.300048828125,2100.02001953125,2105.9599609375,3434120000,-0.0007784436134247175,2089.893994140625,2084.185192871094,68.35261414823445,0.0036145852618907283,0
2015-04-17,2081.179931640625,2102.580078125,2072.3701171875,2102.580078125,3627600000,-0.011311245518606405,2091.3159912109377,2084.978591308594,56.631539384477506,0.005536402156631628,1
2015-04-20,2100.39990234375,2103.93994140625,2084.110107421875,2084.110107421875,3000160000,0.009235131672624686,2093.2939697265624,2085.7361889648437,54.84927686002238,0.005898324207631368,0
2015-04-21,2097.2900390625,2109.639892578125,2094.3798828125,2102.820068359375,3243410000,-0.0014806053255762563,2095.3899658203127,2086.5725903320313,61.24202519450404,0.005867994460489366,1
2015-04-22,2107.9599609375,2109.97998046875,2091.050048828125,2098.27001953125,3348480000,0.005087480356207541,2097.9959716796875,2087.796989746094,68.11529933481154,0.005991662003711626,1
2015-04-23,2112.929931640625,2120.489990234375,2103.18994140625,2107.2099609375,3636670000,0.002357715893671175,2100.1709716796877,2088.6837866210935,67.55518013608335,0.005903334626558793,1
2015-04-24,2117.68994140625,2120.919921875,2112.800048828125,2112.800048828125,3375780000,0.002252800575326619,2101.7339599609377,2089.6669848632814,65.18884269577501,0.005744369595789504,0
2015-04-27,2108.919921875,2125.919921875,2107.0400390625,2119.2900390625,3438750000,-0.004141314249916261,2103.382958984375,2090.0757836914063,62.88036681950813,0.005700466330408652,1
2015-04-28,2114.760009765625,2116.0400390625,2094.889892578125,2108.35009765625,3546270000,0.0027692316953564777,2105.274951171875,2090.4311840820315,62.959496698382985,0.00573020749184857,0
2015-04-29,2106.85009765625,2113.64990234375,2097.409912109375,2112.489990234375,4074970000,-0.0037403355807980043,2105.29697265625,2090.5613842773437,56.24757874080895,0.005689653935660016,0
2015-04-30,2085.510009765625,2105.52001953125,2077.590087890625,2105.52001953125,4509680000,-0.010128906614839228,2103.348974609375,2090.277985839844,43.90959582982195,0.006541010939684022,1
2015-05-01,2108.2900390625,2108.409912109375,2087.3798828125,2087.3798828125,3379390000,0.010923001659165044,2106.0599853515623,2090.4947875976563,55.32147742818058,0.006389761529371368,1
2015-05-04,2114.489990234375,2120.949951171875,2110.22998046875,2110.22998046875,3091580000,0.002940748690645867,2107.468994140625,2090.5785864257814,56.14253182633979,0.005806071810835194,0
2015-05-05,2089.4599609375,2115.239990234375,2088.4599609375,2112.6298828125,3793950000,-0.011837383677612334,2106.685986328125,2090.1745874023436,44.82988796424265,0.007029834020514113,0
2015-05-06,2080.14990234375,2098.419921875,2067.929931640625,2091.260009765625,3792210000,-0.004455724813014705,2103.90498046875,2089.4679858398435,42.850537623830554,0.006854991947370317,1
2015-05-07,2088.0,2092.89990234375,2074.989990234375,2079.9599609375,3676640000,0.0037738134388320965,2101.4119873046875,2088.9507836914063,52.1615326880073,0.006953012422433473,1
2015-05-08,2116.10009765625,2117.659912109375,2092.1298828125,2092.1298828125,3399440000,0.013457901176364917,2101.2530029296877,2089.0579858398437,54.71080845876834,0.008331190351427152,0
2015-05-11,2105.330078125,2117.68994140625,2104.580078125,2115.56005859375,2992670000,-0.005089560528435566,2100.8940185546876,2089.0745874023437,52.30637565937467,0.008388209778507284,0
2015-05-12,2099.1201171875,2105.06005859375,2085.570068359375,2102.8701171875,3139520000,-0.0029496376848567873,2099.330029296875,2088.709191894531,47.39760172266576,0.008362834988587291,0
2015-05-13,2098.47998046875,2110.18994140625,2096.0400390625,2099.6201171875,3374260000,-0.00030495478248648844,2098.493017578125,2088.523190917969,45.634732738287525,0.008294832429601263,1
2015-05-14,2121.10009765625,2121.449951171875,2100.429931640625,2100.429931640625,3225740000,0.010779286625573148,2102.0520263671874,2088.974592285156,50.929853572027696,0.00819532912974006,1
2015-05-15,2122.72998046875,2123.889892578125,2116.81005859375,2122.070068359375,3092080000,0.0007684139066803652,2103.4960205078123,2089.408391113281,53.91818131441871,0.007531014588026021,1
2015-05-18,2129.199951171875,2131.780029296875,2120.010009765625,2121.300048828125,2888190000,0.003047948049283322,2104.9670166015626,2090.5671899414065,54.08230032301704,0.007534620872914379,0
2015-05-19,2127.830078125,2133.02001953125,2124.5,2129.449951171875,3296030000,-0.0006433745436266181,2108.8040283203127,2091.535192871094,56.158977799183525,0.006169792782998669,0
2015-05-20,2125.85009765625,2134.719970703125,2122.590087890625,2127.7900390625,3025880000,-0.0009305162517933008,2113.3740478515624,2093.168994140625,63.36116623243462,0.0058633057534318595,1
2015-05-21,2130.820068359375,2134.280029296875,2122.949951171875,2125.550048828125,3070460000,0.0023378744854138933,2117.6560546875,2094.980595703125,58.46038472046249,0.005837760942824905,0
2015-05-22,2126.06005859375,2132.14990234375,2126.06005859375,2130.360107421875,2571860000,-0.002233886303356414,2118.65205078125,2096.1827978515626,54.392244455360206,0.004348943510938572,0
2015-05-26,2104.199951171875,2125.340087890625,2099.179931640625,2125.340087890625,3342130000,-0.010281980197837881,2118.5390380859376,2097.198798828125,55.7336073435758,0.005294701362326536,1
2015-05-27,2123.47998046875,2126.219970703125,2105.1298828125,2105.1298828125,3127960000,0.009162641262365545,2120.9750244140623,2098.044599609375,65.64146945912313,0.005905579983352548,0
2015-05-28,2120.7900390625,2122.27001953125,2112.860107421875,2122.27001953125,2980350000,-0.0012667608976734135,2123.2060302734376,2098.9747998046873,62.29471880366604,0.005940005226113727,0
2015-05-29,2107.389892578125,2120.659912109375,2104.889892578125,2120.659912109375,3927390000,-0.0063184691730722164,2121.835009765625,2099.13259765625,46.329458775985565,0.0052575283099806835,1
2015-06-01,2111.72998046875,2119.14990234375,2102.5400390625,2108.639892578125,3011710000,0.002059461282371222,2120.735009765625,2099.581796875,52.85149264446737,0.005311417471827679,0
2015-06-02,2109.60009765625,2117.590087890625,2099.139892578125,2110.409912109375,3049350000,-0.0010085961899480855,2118.7750244140625,2099.611796875,54.8455554000298,0.005162591634056895,1
2015-06-03,2114.070068359375,2121.919921875,2109.610107421875,2110.639892578125,3099980000,0.0021188711112078984,2117.3990234375,2099.8047998046877,56.961727234867396,0.005251710660920978,0
2015-06-04,2095.840087890625,2112.889892578125,2093.22998046875,2112.35009765625,3200050000,-0.008623167576889856,2114.3980224609377,2099.8916015625,38.25987695366132,0.005831071063124047,0
2015-06-05,2092.830078125,2100.989990234375,2085.669921875,2095.090087890625,3243690000,-0.0014361829335245435,2110.5990234375,2100.5272021484375,36.27940846963926,0.005682106331456208,0
2015-06-08,2079.280029296875,2093.010009765625,2079.110107421875,2092.340087890625,2917150000,-0.006474509789282434,2105.9210205078125,2100.9898046875,28.490216705238794,0.005874495773664838,1
2015-06-09,2080.14990234375,2085.6201171875,2072.139892578125,2079.070068359375,3034580000,0.00041835300422188304,2103.516015625,2101.37240234375,29.366384082898747,0.005172813210997605,1
2015-06-10,2105.199951171875,2108.5,2081.1201171875,2081.1201171875,3414320000,0.012042424827124476,2101.6880126953124,2101.7516015625,42.55099542577944,0.005846236560755064,1
2015-06-11,2108.860107421875,2115.02001953125,2106.239990234375,2106.239990234375,3128600000,0.0017386264178671507,2100.49501953125,2102.571005859375,42.00294461771536,0.005899374096793788,0
2015-06-12,2094.110107421875,2107.429931640625,2091.330078125,2107.429931640625,2719400000,-0.0069942998817651425,2099.167041015625,2103.2594091796873,39.15408726324008,0.005976192531215115,0
2015-06-15,2084.429931640625,2091.340087890625,2072.489990234375,2091.340087890625,3061570000,-0.004622572493653387,2096.4370361328124,2103.60880859375,42.68375098479975,0.006017241681735159,1
2015-06-16,2096.2900390625,2097.39990234375,2082.10009765625,2084.260009765625,2919900000,0.0056898566086796,2095.1060302734377,2103.92220703125,39.35317961072235,0.006411258242153329,1
2015-06-17,2100.43994140625,2106.7900390625,2088.860107421875,2097.39990234375,3222240000,0.0019796413026920145,2093.743017578125,2104.404404296875,42.12155009451796,0.006404811299255585,1
2015-06-18,2121.239990234375,2126.64990234375,2101.580078125,2101.580078125,3520360000,0.009902710578908236,2096.2830078125,2105.1912060546874,55.07142729434482,0.006513691537056639,0
2015-06-19,2109.989990234375,2121.639892578125,2109.449951171875,2121.06005859375,4449810000,-0.0053035017498218595,2097.9989990234376,2105.5674072265624,49.39356345077458,0.00679781679033448,1
2015-06-22,2122.85009765625,2129.8701171875,2112.5,2112.5,3030020000,0.006094866554531064,2102.356005859375,2105.9832080078127,54.29663502036215,0.006448634357987405,1
2015-06-23,2124.199951171875,2128.030029296875,2119.889892578125,2123.159912109375,3091190000,0.0006358685039113965,2106.7610107421874,2106.6186083984376,53.352704659461146,0.0064427161582289345,0
2015-06-24,2108.580078125,2125.10009765625,2108.580078125,2123.64990234375,3102480000,-0.00735329696164333,2107.0990234375,2106.873408203125,54.29070882249919,0.006028687357439193,0
2015-06-25,2102.31005859375,2116.0400390625,2101.780029296875,2109.9599609375,3214610000,-0.0029735743006855664,2106.4440185546873,2106.78701171875,53.12416525329634,0.006077011499610454,0
2015-06-26,2101.489990234375,2108.919921875,2095.3798828125,2102.6201171875,5025470000,-0.0003900796440671206,2107.1820068359375,2106.71701171875,57.989755912482615,0.00560882183363785,0
2015-06-29,2057.639892578125,2098.6298828125,2056.639892578125,2098.6298828125,3678960000,-0.02086619391956246,2104.5030029296877,2106.2462109375,43.814927463705025,0.008709282120973922,1
2015-06-30,2063.110107421875,2074.280029296875,2056.320068359375,2061.18994140625,4078540000,0.0026584898861461426,2101.185009765625,2105.5004150390623,37.04055614355816,0.008490578920654147,1
2015-07-01,2077.419921875,2082.780029296875,2067.0,2067.0,3727260000,0.006936040108400654,2098.8830078125,2105.1030126953124,40.91535653869434,0.0088570208188394,0
2015-07-02,2076.780029296875,2085.06005859375,2071.02001953125,2078.030029296875,2996540000,-0.0003080227407983305,2094.43701171875,2104.4794140625,44.54789562780923,0.00799902830532631,0
2015-07-06,2068.760009765625,2078.610107421875,2058.39990234375,2073.949951171875,3486360000,-0.003861756863082544,2090.314013671875,2103.596015625,45.01814715808363,0.007947437939845956,1
2015-07-07,2081.340087890625,2083.739990234375,2044.02001953125,2069.52001953125,4458660000,0.00608097510857486,2086.1630126953123,2102.8690185546875,45.26870305210569,0.007945877989873514,0
2015-07-08,2046.6800537109375,2077.659912109375,2044.6600341796875,2077.659912109375,3608780000,-0.016652749054007043,2078.411022949219,2101.6242211914064,35.74009207398298,0.009116708582981092,1
2015-07-09,2051.31005859375,2074.280029296875,2049.72998046875,2049.72998046875,3446810000,0.0022622025726091177,2072.6840209960938,2100.355222167969,29.710468305509266,0.009192182445599387,1
2015-07-10,2076.6201171875,2081.31005859375,2052.739990234375,2052.739990234375,3065070000,0.012338485100151564,2070.115026855469,2099.750622558594,41.048380125063204,0.010346509884746431,1
2015-07-13,2099.60009765625,2100.669921875,2080.030029296875,2080.030029296875,3096730000,0.011066049239604414,2069.9260375976564,2100.0324243164064,44.08427081456817,0.011053786876982084,1
2015-07-14,2108.949951171875,2111.97998046875,2098.179931640625,2099.719970703125,3002120000,0.004453159211633695,2075.0570434570313,2100.0456225585935,46.271576140092854,0.00831167843467594,0
2015-07-15,2107.39990234375,2114.139892578125,2102.489990234375,2109.010009765625,3261810000,-0.000734986066058041,2079.4860229492188,2099.9038208007814,49.690145286862396,0.008373410444549947,1
2015-07-16,2124.2900390625,2124.419921875,2110.550048828125,2110.550048828125,3227080000,0.008014680412562258,2084.1730346679688,2100.6004223632813,55.46601695357741,0.008448411054482708,1
2015-07-17,2126.639892578125,2128.909912109375,2119.8798828125,2126.800048828125,3362750000,0.001106182994042637,2089.1590209960937,2101.5302221679685,56.207091029381466,0.008412299091080393,1
2015-07-20,2128.280029296875,2132.820068359375,2123.659912109375,2126.85009765625,3245870000,0.00077123387202227,2095.1110229492188,2102.335822753906,72.02272128746858,0.008152238028371539,0
2015-07-21,2119.2099609375,2128.489990234375,2115.39990234375,2127.550048828125,3343690000,-0.0042616893616069795,2098.8980102539062,2102.398020019531,67.10570197510057,0.008353277802762018,0
2015-07-22,2114.14990234375,2118.510009765625,2110.0,2118.2099609375,3694070000,-0.0023877098952062026,2105.6449951171876,2102.5744165039064,61.869038696698354,0.005613917930525223,0
2015-07-23,2102.14990234375,2116.8701171875,2098.6298828125,2114.159912109375,3772810000,-0.005676040278268291,2110.7289794921876,2102.635012207031,57.637372006126654,0.006291477029346714,0
2015-07-24,2079.64990234375,2106.010009765625,2077.090087890625,2102.239990234375,3870040000,-0.01070332804283558,2111.0319580078126,2102.258410644531,53.01541610781812,0.0064914661781276944,0
2015-07-27,2067.639892578125,2078.18994140625,2063.52001953125,2078.18994140625,3836750000,-0.005775015185050969,2107.8359375,2101.189206542969,46.19439535265388,0.005450104116833741,1
2015-07-28,2093.25,2095.60009765625,2069.090087890625,2070.75,4117740000,0.012386154626733425,2106.2659423828127,2100.599606933594,63.62090079797205,0.006820978135714704,1
2015-07-29,2108.570068359375,2110.60009765625,2094.080078125,2094.699951171875,4038900000,0.007318795346650031,2106.382958984375,2100.187009277344,65.76191634666176,0.007279841490222273,1
2015-07-30,2108.6298828125,2110.47998046875,2094.969970703125,2106.780029296875,3579410000,2.836730636679441e-05,2104.816943359375,2099.8030053710936,60.233946429296225,0.00672986266747366,0
2015-07-31,2103.840087890625,2114.239990234375,2102.070068359375,2111.60009765625,3681340000,-0.002271519985995063,2102.536962890625,2099.3628051757814,51.53400569190572,0.006712803205201642,0
2015-08-03,2098.0400390625,2105.699951171875,2087.31005859375,2104.489990234375,3476770000,-0.002756886733696673,2099.5129638671874,2098.707204589844,45.94879307812673,0.006698734738047513,0
2015-08-04,2093.320068359375,2102.510009765625,2088.60009765625,2097.679931640625,3546710000,-0.002249704779339723,2096.923974609375,2098.0524047851563,44.891950732580945,0.0066334600800274845,1
2015-08-05,2099.840087890625,2112.659912109375,2095.27001953125,2095.27001953125,3968680000,0.0031146787487494887,2095.4929931640627,2097.9652075195313,40.40801861944122,0.006751945574936285,0
2015-08-06,2083.56005859375,2103.320068359375,2075.530029296875,2100.75,4246570000,-0.00775298528243118,2093.6340087890626,2097.1668090820312,34.764536956930925,0.0069524078200389194,0
2015-08-07,2077.570068359375,2082.610107421875,2067.909912109375,2082.610107421875,3602320000,-0.0028748824444340126,2093.426025390625,2096.3024096679687,32.60139719555711,0.00611155700196887,1
2015-08-10,2104.179931640625,2105.35009765625,2080.97998046875,2080.97998046875,3514460000,0.012808166466444781,2097.080029296875,2096.238210449219,45.39717952667128,0.006955581106496513,0
2015-08-11,2084.070068359375,2102.659912109375,2076.489990234375,2102.659912109375,3708880000,-0.00955710249815489,2096.1620361328123,2095.6850122070314,41.56575122844152,0.006692376029290305,1
2015-08-12,2086.050048828125,2089.06005859375,2052.090087890625,2081.10009765625,4269130000,0.0009500546545004873,2093.9100341796875,2095.2140112304687,45.21690565818773,0.006155683055867129,0
2015-08-13,2083.389892578125,2092.929931640625,2078.260009765625,2086.18994140625,3221300000,-0.0012752120935421996,2091.38603515625,2094.6004077148436,51.259597658903026,0.006143955488832385,1
2015-08-14,2091.5400390625,2092.449951171875,2080.610107421875,2083.14990234375,2795590000,0.003911964108786803,2090.1560302734374,2094.514406738281,58.264236063625205,0.006330944365016716,1
2015-08-17,2102.43994140625,2102.8701171875,2079.300048828125,2089.699951171875,2867690000,0.00521142418513576,2090.5960205078127,2094.7066040039062,53.53759576563639,0.006523392722655751,0
2015-08-18,2096.919921875,2103.469970703125,2094.139892578125,2101.989990234375,2949990000,-0.002625530186397551,2090.956005859375,2095.059401855469,45.149394068149796,0.00654031806684989,0
2015-08-19,2079.610107421875,2096.169921875,2070.530029296875,2095.68994140625,3512920000,-0.008254876246131082,2088.9330078125,2095.048605957031,39.43502985549549,0.006950950397028302,0
2015-08-20,2035.72998046875,2076.610107421875,2035.72998046875,2076.610107421875,3922470000,-0.021100170073477753,2084.15,2093.6592065429686,30.697689221857672,0.009290885114669802,0
2015-08-21,1970.8900146484375,2034.0799560546875,1970.8900146484375,2034.0799560546875,5018240000,-0.031850965718637325,2073.4819946289062,2090.8998046875,23.00078435682481,0.013195015816973773,0
2015-08-24,1893.2099609375,1965.1500244140625,1867.010009765625,1965.1500244140625,6612690000,-0.03941369286646568,2052.3849975585936,2086.8818017578124,17.55987553519313,0.015430203900376156,0
2015-08-25,1867.6099853515625,1948.0400390625,1867.0799560546875,1898.0799560546875,5183560000,-0.01352199497897244,2030.7389892578126,2082.5454028320314,14.546092917489304,0.015457043753304993,1
2015-08-26,1940.510009765625,1943.0899658203125,1872.75,1872.75,5338250000,0.03903385877450183,2016.1849853515625,2079.429802246094,31.379989525840926,0.02198574733045953,1
2015-08-27,1987.6600341796875,1989.5999755859375,1942.77001953125,1942.77001953125,5006390000,0.024297748621125326,2006.6119995117188,2077.1742041015623,39.429559626575966,0.024108893773992866,1
2015-08-28,1988.8699951171875,1993.47998046875,1975.18994140625,1986.06005859375,3949080000,0.0006087363616984476,1996.3449951171874,2074.5268041992185,35.58229359330065,0.024004282293970197,0
2015-08-31,1972.1800537109375,1986.72998046875,1965.97998046875,1986.72998046875,3915100000,-0.008391670369217175,1983.3190063476563,2071.77060546875,35.889223842115,0.02376052599662344,0
2015-09-01,1913.8499755859375,1970.0899658203125,1903.0699462890625,1970.0899658203125,4371850000,-0.029576446640986798,1965.01201171875,2067.5906030273436,30.9858220899134,0.024824543672157993,1
2015-09-02,1948.8599853515625,1948.9100341796875,1916.52001953125,1916.52001953125,3742620000,0.01829297500443139,1951.9369995117188,2064.0838037109374,36.13579827264372,0.02626885532417834,1
2015-09-03,1951.1300048828125,1975.010009765625,1944.719970703125,1950.7900390625,3520700000,0.0011647935451044589,1943.477001953125,2060.9348022460936,35.3522858293328,0.02580146890875451,0
2015-09-04,1921.219970703125,1947.760009765625,1911.2099609375,1947.760009765625,3167090000,-0.015329595723932221,1938.5099975585938,2057.3130004882814,31.816179716487255,0.024300672794623664,1
2015-09-08,1969.4100341796875,1970.4200439453125,1927.300048828125,1927.300048828125,3548650000,0.02508305358648033,1946.1300048828125,2054.6714013671876,38.214700831094305,0.021779200081147455,0
2015-09-09,1942.0400390625,1988.6300048828125,1937.8800048828125,1971.449951171875,3652120000,-0.01389756050907287,1953.5730102539062,2052.359404296875,37.5170135842837,0.0218133879941307,1
2015-09-10,1952.2900390625,1965.2900390625,1937.18994140625,1941.5899658203125,3626320000,0.005277955033794246,1954.7510131835938,2050.1430029296876,41.93661405266244,0.018108966963749664,1
2015-09-11,1961.050048828125,1961.050048828125,1939.18994140625,1951.449951171875,3218590000,0.004487043210972708,1952.0900146484375,2047.81560546875,48.93349933251922,0.01623355100021698,0
2015-09-14,1953.030029296875,1963.06005859375,1948.27001953125,1963.06005859375,3000200000,-0.004089655710746709,1948.5060180664063,2045.34060546875,57.636731411758845,0.016242471464744543,1
2015-09-15,1978.0899658203125,1983.18994140625,1954.300048828125,1955.0999755859375,3239860000,0.01283131142251781,1949.0970092773437,2043.5272045898437,64.12353591822365,0.01665203124609341,1
2015-09-16,1995.31005859375,1997.260009765625,1977.9300537109375,1978.02001953125,3630680000,0.008705414349693852,1957.243017578125,2041.8066040039062,58.16837862446077,0.012985404557367743,0
2015-09-17,1990.199951171875,2020.8599853515625,1986.72998046875,1995.3299560546875,4183790000,-0.002561059320011938,1961.3770141601562,2040.677001953125,50.4328416270202,0.012126143581389512,0
2015-09-18,1958.030029296875,1989.6600341796875,1953.449951171875,1989.6600341796875,6021240000,-0.016164165744279924,1962.0670166015625,2038.8114013671875,45.2460315698082,0.013451121603857582,1
2015-09-21,1966.969970703125,1979.6400146484375,1955.800048828125,1960.8399658203125,3269350000,0.004565783605198437,1966.6420166015625,2036.6183984375,49.17720867450035,0.01228088496777915,0
2015-09-22,1942.739990234375,1961.3900146484375,1929.219970703125,1961.3900146484375,3808260000,-0.012318429274285614,1963.9750122070313,2033.4811962890626,55.113093548307646,0.010118116734399133,0
2015-09-23,1938.760009765625,1949.52001953125,1932.5699462890625,1943.239990234375,3190530000,-0.002048642890328245,1963.6470092773438,2030.0773974609374,47.991893695770884,0.009126250060962137,0
2015-09-24,1932.239990234375,1937.1700439453125,1908.9200439453125,1934.81005859375,4091530000,-0.003362984329369434,1961.6420043945313,2026.57419921875,46.30665016341749,0.008964811605339363,0
2015-09-25,1931.3399658203125,1952.8900146484375,1921.5,1935.9300537109375,3721870000,-0.00046579328582951884,1958.67099609375,2022.7151977539063,52.23182581512537,0.008762796948383755,0
2015-09-28,1881.77001953125,1929.1800537109375,1879.2099609375,1929.1800537109375,4326660000,-0.02566609046896018,1951.5449951171875,2017.8178002929687,30.7891223084724,0.011653396754924094,1
2015-09-29,1884.0899658203125,1899.47998046875,1871.9100341796875,1881.9000244140625,4132390000,0.001232853252514099,1942.1449951171876,2012.9339990234375,35.73009255223535,0.010333369372701726,1
2015-09-30,1920.030029296875,1920.530029296875,1887.1400146484375,1887.1400146484375,4525070000,0.019075555906861608,1934.6169921875,2008.950400390625,42.948323174148456,0.012193217850080125,1
2015-10-01,1923.8199462890625,1927.2099609375,1900.699951171875,1919.6500244140625,3983600000,0.001973884228037459,1927.9789916992188,2005.1438012695312,41.6811637844269,0.01232683124538409,1
2015-10-02,1951.3599853515625,1951.3599853515625,1893.699951171875,1921.77001953125,4378570000,0.014315289284541954,1927.3119873046876,2002.1280029296875,49.656779046587836,0.01256341293310128,1
2015-10-05,1987.050048828125,1989.1700439453125,1954.3299560546875,1954.3299560546875,4334490000,0.018289840800508328,1929.3199951171875,2000.276005859375,51.76435126360924,0.013835534360814191,0
2015-10-06,1979.9200439453125,1991.6199951171875,1971.989990234375,1986.6300048828125,4202400000,-0.0035882361830883447,1933.0380004882813,1998.5216088867187,46.844109128866485,0.013153188426001952,1
2015-10-07,1995.8299560546875,1999.31005859375,1976.43994140625,1982.3399658203125,4666470000,0.008035633639867479,1938.7449951171875,1996.5732080078126,51.105527662281574,0.013196877401354643,1
2015-10-08,2013.4300537109375,2016.5,1987.530029296875,1994.010009765625,3939140000,0.008818435459823082,1946.8640014648438,1994.6704077148438,61.538790107247586,0.013107826336666017,1
2015-10-09,2014.8900146484375,2020.1300048828125,2007.6099853515625,2013.72998046875,3706900000,0.000725111326717931,1955.2190063476562,1992.7956103515626,60.30184302168431,0.013066047220954871,1
2015-10-12,2017.4599609375,2018.6600341796875,2010.550048828125,2015.6500244140625,2893250000,0.0012754772073804155,1968.7880004882813,1991.0680078125,67.71287653600763,0.007985729262621472,0
2015-10-13,2003.68994140625,2022.3399658203125,2001.780029296875,2015.0,3401920000,-0.006825423947869114,1980.747998046875,1989.181005859375,64.70933422416121,0.008978886186170307,0
2015-10-14,1994.239990234375,2009.56005859375,1990.72998046875,2003.6600341796875,3644590000,-0.0047162741982138545,1988.168994140625,1987.199404296875,63.86156988479623,0.008318775984933646,1
2015-10-15,2023.8599853515625,2024.1500244140625,1996.469970703125,1996.469970703125,3746290000,0.01485277361914017,1998.172998046875,1985.6798022460937,68.33096957818097,0.008970807414544594,1
2015-10-16,2033.1099853515625,2033.5400390625,2020.4599609375,2024.3699951171875,3595430000,0.004570474275370051,2006.347998046875,1984.67080078125,85.68666880441397,0.008369900458998502,1
2015-10-19,2033.6600341796875,2034.449951171875,2022.31005859375,2031.72998046875,3287320000,0.00027054553471672627,2011.0089965820312,1983.7926000976563,85.56618977180105,0.00677346583983487,0
2015-10-20,2030.77001953125,2039.1199951171875,2026.6099853515625,2033.1300048828125,3331500000,-0.0014210903493528937,2016.093994140625,1982.3244018554688,81.2436543677925,0.006594970254546835,0
2015-10-21,2018.93994140625,2037.969970703125,2017.219970703125,2033.469970703125,3627790000,-0.005825414995899281,2018.4049926757812,1981.0217993164063,75.6720089137753,0.006770218292252029,1
